text,label,length
" I Feel Fine
Baby's good to me, you know,

She's happy as can be, you know,

She said so.

I'm in love with her and I feel fine.

Baby says she's mine you know,

She tells me all the time you know,

She said so.

I'm in love with her and I feel fine.

I'm so glad that she's my little girl,

She's so glad she's telling all the world,

That her baby buys her things you know,

He buys her diamond rings you know,

She said so.

She's in love with me and I feel fine.

I'm so glad that she's my little girl,

She's so glad she's telling all the world,

That her baby buys her things you know,

He buys her diamond rings you know,

She said so.

She's in love with me and I feel fine.  ",beatles,641
" The Word
Say the word and you`ll be free 

Say the word and be like me 

Say the word I`m thinking of 

Have you heard the word is love? 

It`s so fine, It`s sunshine 

It`s the word, love 

In the beginning I misunderstood 

But now I`ve got it, the word is good 

Spread the word and you`ll be free 

Spread the word and be like be 

Spread the work I`m thinking of 

Have you heard the word is love? 

It`s so fine, It`s sunshine 

It`s the word, love 

Every where I go I hear it said 

In the good and bad books that I have read 

Say the word and you`ll be free 

Say the word and be like me 

Say the word I`m thinking of 

Have you heard the word is love? 

It`s so fine, It`s sunshine 

It`s the word, love 

Give the word a chance to say 

That the word is just the way 

It`s the word I`m thinking of 

And the only word is love 

It`s so fine, It`s sunshine 

It`s the word, love 

Now that I know what I feel must be right 

I`m here to show everybody the light 

Say the word and you`ll be free 

Say the word and be like me 

Say the word I`m thinking of 

Have you heard the word is love? 

It`s so fine, It`s sunshine 

It`s the word, love   ",beatles,641
" Tomorrow Never Knows
Turn off your mind, relax and float down stream, 

It is not dying, it is not dying 

Lay down al thoughts, surrender to the void, 

It is shining, it is shining. 

Yet you may see the meaning of within 

It is being, it is being 

Love is all and love is everyone 

It is knowing, it is knowing 

And ignorance and hate mourn the dead 

It is believing, it is believing 

But listen to the colour of your dreams 

It is not leaving, it is not leaving 

So play the game ""Existence"" to the end 

Of the beginning, of the beginning   ",beatles,641
" Every Little Thing
When I`m walking beside her 

People tell me I`m lucky. 

Yes, I know I`m a lucky guy. 

I remember the first time 

I was lonely without her. 

Can`t stop thinking about her now. 

Every little thing she does, 

She does for me, yeah. 

And you know the things she does, 

She does for me, oooh. 

When I`m with her I`m happy 

Just to know that she loves me. 

Yes, I know that she loves me now. 

There is one thing I`m sure of, 

I will love her forever. 

For I know love will never die. 

Every little thing she does, 

She does for me, yeah. 

And you know the things she does, 

She does for me, oooh. 

Every little thing she does, 

She does for me, yeah. 

And you know the things she does, 

She does for me, oooh. 

Every little thing. 

Every little thing. 

Every little...  ",beatles,641
" While My Guitar Gently Weeps
I look at you all,

See the love there that's sleeping

While my guitar gently weeps

I look at the floor and I see it needs sweeping

Still my guitar gently weeps

I don't know why nobody told you

How to unfold your love

I don't know how someone controlled you

They bought and sold you.



I look at the world and I notice it's turning

While my guitar gently weeps

With every mistake we must surely be learning

Still my guitar gently weeps

I don't know how you were diverted

You were perverted too

I don't know how you were inverted

No one alerted you.



I look at you all,

See the play that you're staging

While my guitar gently weeps

Look at you all,

Doing nothing but aging

Still my guitar gently weeps.  ",beatles,641
" Sexy Sadie
Sexy Sadie what have you done 

You made a fool of everyone 

You made a fool of everyone 

Sexy Sadie ooh what have you done. 

Sexy Sadie you broke the rules 

You layed it down for all to see 

You layed it down for all to see 

Sexy Sadie oooh you broke the rules. 

One sunny day the world was waiting for a lover 

She came along to turn on everyone 

Sexy Sadie the greatest of them all. 

Sexy Sadie how did you know 

The world was waiting just for you 

The world was waiting just for you 

Sexy Sadie oooh how did you know. 

Sexy Sadie you`ll get yours yet 

However big you think you are 

However big you think you are 

Sexy Sadie oooh you`ll get yours yet. 

We gave her everything we owned just to sit at her table 

Just a smile would lighten everything 

Sexy Sadie she`s the latest and the greatest of them all. 

She made a fool of everyone 

Sexy Sadie. 

However big you think you are 

Sexy Sadie.   ",beatles,641
" Please Mister Postman
Wait, oh yes wait a minute mister postman

Wait, wait mister postman

Mister postman look and see

You got a letter in your bag for me

I been waiting such a long time

Since I heard from that girl of mine

There must be some word today

From my girlfriend so far away

Please mister postman look and see

If there's a letter, a letter for me

I been standing here waiting mister postman

So patiently

For just a card or just a letter

Saying she's returning home to me

So many days you passed me by

See the tear standing in my eye

You didn't stop to make me feel better

By leaving me a card or a letter

You gotta wait a minute, wait a minute

You gotta wait a minute, wait a minute

You gotta wait a minute, wait a minute

You gotta check it and see, one more time for me

Wait

Wait

Wait

Deliver the letter, the sooner the better

Wait  ",beatles,641
" I've Got A Feeling
I`ve got a feeling, a feeling deep inside 

Oh yeah, Oh yeah. 

I`ve got a feeling, a feeling I can`t hide 

Oh no. Oh no, Oh no, 

Yeah I`ve got a feeling. 

Oh please believe me, I`d hate to miss the train 

Oh yeah, Oh yeah. 

And if you leave me I won`t be late again 

Oh no, Oh no, Oh no. 

Yeah I`ve got a feeling yeah. 

All these years I`ve been wandering around, 

Wondering how come nobody told me 

All that I was looking for was somebody 

Who looked like you. 

Ev`rybody had a hard year 

Ev`rybody had a good time 

Ev`rybody had a wet dream, 

Ev`rybody saw the sunshine 

Oh yeah, Oh yeah. 

Ev`rybody had a good year, 

Ev`rybody let their hair down, 

Ev`rybody pulled their socks up, 

Ev`rybody put their foot down. 

Oh yeah, Oh yeah. 

Oh my soul... so odd.  ",beatles,641
" Teddy Boy
This is the story

About a boy named Ted

If his mother said (Said)

""Ted, be good (Be good, Ted),"" he would (Alright) 

She told him tales

About a soldier dad

But it made her sad

Then she cried, oh my

Ted used to tell her

He`d be twice as good

And he knew he could

`Cause in his head he said

""Mummy don`t worry

Your mblmblmbl`s here

Taking good care of you

Mama don`t worry

Your Teddy boy`s here

Teddy`s gonna see you through""

And she said

""Teddy don`t worry

Your mummy`s here

Taking good care of you""

She said, ""Teddy don`t worry

Your mummy`s here

Teddy`s gonna see you through""

He said, ""Ta da da...""

Then came the day

She found herself a man

Teddy turned and ran

Oh far away, oh yeah

He couldn`t stand

Just to be around

So he left the town far away, yeah yeah

Ted used to tell her

He`d be twice as good

And he know he could

`Cause in his head he said

""Mummy don`t worry

Now Teddy boy`s here

Taking good care of you

Mummy don`t worry

Your Teddy boy`s here

Teddy`s gonna see you through""

And she said

""Teddy don`t worry

Now mummy`s here

Taking good care of you

Teddy don`t worry

Your mummy`s here

Mummy`s gonna see you through""

And he said

""Mummy mummy don`t worry

Your Teddy boy`s here

Taking good care of you

Mummy don`t worry

Now Teddy boy`s here

Teddy`s gonna see you through""

Take your partners

And dosi-do

Hold them tight

And don`t let go

 When got it. Jump up

Take your partners

And dosi-do

When you got it

Then let it go

Hold them tight then

Now Ted used to tell her

He`d be twice as good

And he knew he could

`Cause in his head, he said...  ",beatles,641
" Martha My Dear
Martha my dear though I spend my days in conversation 

Please 

Remember me Martha my love 

Don`t forget me Martha my dear 

Hold your head up you silly girl look what you`ve done 

When you find yourself in the thick of it 

Help yourself to a bit of what is all around you 

Silly Girl. 

Take a good look around you 

Take a good look you`re bound to see 

That you and me were meant to be for each other 

Silly girl. 

Hold your hand out you silly girl see what you`ve done 

When you find yourself in the thick of it 

Help yourself to a bit of what is all around you 

Silly girl. 

Martha my dear you have always been my inspiration 

Please 

Be good to me Martha my love 

Don`t forget me Martha my dear.   ",beatles,641
